image1,image2,score
I0928_03_02.png,I0928_05_02.png,3.404181524
I0388_02_01.png,I0388_05_01.png,4.447804258
I0649_01_01.png,I0649_04_02.png,4.960803188
I0764_02_01.png,I0764_04_01.png,4.798478117
I0708_02_01.png,I0708_02_02.png,3.306478927
I0114_02_02.png,I0114_04_01.png,5.411223657
I0535_01_01.png,I0535_01_03.png,3.481945495
I0602_03_01.png,I0602_05_01.png,5.31524459
I0566_04_01.png,I0566_05_02.png,2.368587638
I0407_01_01.png,I0407_07_02.png,2.388975093
I0879_03_02.png,I0879_05_02.png,3.161468628
I0076_01_05.png,I0076_01_06.png,4.464858015
I0917_02_02.png,I0917_04_01.png,4.199657087
I0378_01_03.png,I0378_01_06.png,2.229046008
I0040_01_02.png,I0040_01_04.png,3.548821795
I0632_07_01.png,I0632_07_02.png,2.325409988
I0954_02_01.png,I0954_03_02.png,6.442290448
I0977_02_01.png,I0977_04_02.png,6.401412335
I0206_01_01.png,I0206_01_06.png,6.141484295
I0022_01_02.png,I0022_01_06.png,4.964478666
I0744_01_01.png,I0744_06_01.png,2.472607769
I0752_02_01.png,I0752_03_01.png,4.909834183
I0209_03_01.png,I0209_05_02.png,3.182512969
I0526_01_02.png,I0526_01_03.png,7.308175598
I0002_01_01.png,I0002_04_02.png,7.850758181
I0564_01_05.png,I0564_01_06.png,3.650813291
I0262_05_01.png,I0262_06_01.png,7.192665139
I0637_02_02.png,I0637_06_01.png,5.029110669
I0022_01_01.png,I0022_01_03.png,4.26123077
I0246_02_02.png,I0246_03_01.png,7.554452925
I0583_02_02.png,I0583_03_02.png,5.253642237
I0648_01_02.png,I0648_01_05.png,9.967757523
I0009_02_02.png,I0009_05_01.png,8.350637003
I0564_01_01.png,I0564_01_03.png,2.352934817
I0043_01_03.png,I0043_01_04.png,5.192679729
I0316_01_01.png,I0316_01_02.png,4.631323505
I0069_04_01.png,I0069_04_02.png,2.516432004
I0651_03_02.png,I0651_04_02.png,6.705545446
I0878_03_01.png,I0878_04_02.png,4.348859246
I0506_01_01.png,I0506_01_06.png,4.092689344
I0181_02_01.png,I0181_05_01.png,8.267427993
I0829_02_01.png,I0829_02_02.png,3.588771933
I0778_02_01.png,I0778_03_02.png,4.044126803
I0791_02_01.png,I0791_05_01.png,3.908253935
I0191_01_05.png,I0191_01_06.png,5.479017029
I0382_01_01.png,I0382_01_04.png,2.393704255
I0050_01_02.png,I0050_01_04.png,3.591375041
I0383_02_01.png,I0383_04_02.png,7.386580804
I0043_01_02.png,I0043_01_03.png,4.007545867
I0928_04_02.png,I0928_05_01.png,8.236067304
I0203_03_02.png,I0203_04_02.png,7.614930661
I0672_01_01.png,I0672_07_01.png,2.580121148
I0072_04_01.png,I0072_04_02.png,7.127709858
I0528_01_04.png,I0528_01_06.png,2.853265655
I0313_01_03.png,I0313_01_05.png,2.823662968
I0405_02_01.png,I0405_03_02.png,4.903412234
I0145_03_02.png,I0145_04_01.png,7.467615116
I0793_02_01.png,I0793_04_01.png,5.169125879
I0080_01_02.png,I0080_01_06.png,9.873897802
I0819_03_01.png,I0819_05_01.png,4.496702083
I0447_01_01.png,I0447_07_01.png,4.43605958
I0464_01_01.png,I0464_01_04.png,2.463308754
I0659_02_01.png,I0659_05_02.png,5.535016493
I0258_03_02.png,I0258_06_01.png,5.054995348
I0332_01_01.png,I0332_07_02.png,4.994149004
I0636_01_02.png,I0636_01_05.png,3.761646349
I0605_01_04.png,I0605_01_05.png,3.066508384
I0388_02_02.png,I0388_06_01.png,6.683821695
I0155_03_01.png,I0155_06_01.png,4.886606862
I0489_02_01.png,I0489_04_02.png,5.740661381
I0802_04_02.png,I0802_05_02.png,4.7184289
I0567_01_01.png,I0567_01_02.png,3.310360327
I0401_01_01.png,I0401_06_01.png,2.305415517
I0407_01_01.png,I0407_04_01.png,4.967600756
I0718_03_01.png,I0718_05_02.png,6.169791118
I0326_01_04.png,I0326_01_06.png,3.627334029
I0151_05_02.png,I0151_06_01.png,5.609203908
I0642_01_03.png,I0642_01_05.png,4.60088774
I0163_03_01.png,I0163_04_01.png,6.005765616
I0371_01_01.png,I0371_01_02.png,7.574387679
I0475_03_01.png,I0475_03_02.png,4.986118912
I0935_02_01.png,I0935_05_02.png,3.6718875
I0356_01_01.png,I0356_04_01.png,3.123117574
I0570_03_01.png,I0570_05_02.png,3.854821385
I0736_02_01.png,I0736_02_02.png,3.352238039
I0376_01_02.png,I0376_01_03.png,4.320918441
I0908_04_02.png,I0908_06_01.png,3.489228116
I0681_05_01.png,I0681_05_02.png,6.645710559
I0401_01_01.png,I0401_07_01.png,2.6989481
I0899_03_01.png,I0899_05_02.png,3.418465216
I0464_01_01.png,I0464_01_03.png,4.479273534
I0299_01_02.png,I0299_01_06.png,4.110353024
I0338_02_02.png,I0338_04_02.png,7.087727414
I0412_02_01.png,I0412_05_02.png,4.07577544
I0258_05_01.png,I0258_06_01.png,4.202388782
I0759_07_01.png,I0759_07_02.png,2.617465694
I0369_03_01.png,I0369_05_01.png,3.818546281
I0813_07_01.png,I0813_07_02.png,4.327162889
I0287_01_03.png,I0287_01_04.png,5.362676889
I0584_02_02.png,I0584_03_01.png,4.189220132
I0201_01_03.png,I0201_01_04.png,3.342632527
I0277_01_01.png,I0277_01_04.png,3.465320146
I0143_01_01.png,I0143_01_05.png,6.234914556
I0584_01_02.png,I0584_01_06.png,3.084138561
I0826_03_01.png,I0826_05_02.png,4.355611405
I0358_01_02.png,I0358_01_04.png,4.568755125
I0242_01_04.png,I0242_01_05.png,2.45882743
I0446_01_02.png,I0446_01_03.png,5.821190902
I0388_01_02.png,I0388_01_03.png,5.792551435
I0989_03_01.png,I0989_04_02.png,6.523464935
I0316_01_01.png,I0316_01_03.png,2.947976309
I0624_03_02.png,I0624_05_01.png,4.353526488
I0038_03_02.png,I0038_04_01.png,6.569452874
I0288_01_02.png,I0288_01_06.png,5.545140179
I0820_01_01.png,I0820_07_02.png,2.520201434
I0876_02_02.png,I0876_06_01.png,4.464181973
I0466_01_02.png,I0466_01_06.png,3.644697758
I0551_01_03.png,I0551_01_04.png,3.506513834
I0797_04_01.png,I0797_04_02.png,2.59655372
I0984_01_01.png,I0984_07_01.png,2.36677123
I0162_01_01.png,I0162_02_02.png,2.757910538
I0288_03_01.png,I0288_06_01.png,4.503286512
I0187_01_04.png,I0187_01_05.png,3.036121169
I0852_01_01.png,I0852_02_01.png,3.419770557
I0283_01_01.png,I0283_01_03.png,3.095951212
I0395_03_01.png,I0395_06_01.png,3.21943284
I0484_01_03.png,I0484_01_06.png,5.71025042
I0524_01_05.png,I0524_01_06.png,6.959105494
I0146_03_02.png,I0146_06_01.png,3.483714985
I0971_02_01.png,I0971_04_01.png,4.080369193
I0002_05_01.png,I0002_05_02.png,4.933548526
I0247_02_01.png,I0247_04_02.png,8.256935089
I0160_01_01.png,I0160_01_03.png,5.003527221
I0462_03_02.png,I0462_05_01.png,6.233231746
I0204_02_01.png,I0204_02_02.png,6.21370005
I0271_03_01.png,I0271_04_01.png,5.259382368
I0386_01_04.png,I0386_01_05.png,3.18915917
I0086_01_02.png,I0086_01_05.png,3.837821837
I0514_05_01.png,I0514_06_01.png,4.702076794
I0654_01_03.png,I0654_01_05.png,3.296677798
I0111_01_01.png,I0111_01_05.png,3.286155353
I0435_01_01.png,I0435_07_02.png,3.341572277
I0647_02_01.png,I0647_04_02.png,7.842988609
I0344_01_02.png,I0344_01_04.png,3.515077756
I0384_02_02.png,I0384_04_02.png,8.014797771
I0565_01_05.png,I0565_01_06.png,2.630205297
I0249_01_02.png,I0249_01_04.png,5.17314254
I0180_02_02.png,I0180_06_01.png,4.345806328
I0579_03_01.png,I0579_03_02.png,3.393907497
I0521_01_02.png,I0521_01_04.png,3.329798891
I0120_03_01.png,I0120_06_01.png,4.37211779
I0359_02_02.png,I0359_04_01.png,8.13765831
I0482_01_03.png,I0482_01_04.png,4.614052213
I0034_05_01.png,I0034_06_01.png,6.605821249
I0204_03_02.png,I0204_06_01.png,4.927089526
I0326_02_01.png,I0326_05_01.png,7.43051252
I0405_03_02.png,I0405_04_02.png,4.25121659
I0418_07_01.png,I0418_07_02.png,6.316901195
I0982_01_01.png,I0982_02_01.png,3.257575732
I0267_01_02.png,I0267_01_04.png,4.522585873
I0111_01_03.png,I0111_01_05.png,2.329185279
I0725_02_02.png,I0725_03_01.png,3.404440671
I0349_03_01.png,I0349_03_02.png,3.779786246
I0500_04_01.png,I0500_06_01.png,4.343456081
I0524_01_04.png,I0524_01_06.png,5.776600013
I0441_02_01.png,I0441_02_02.png,5.776044741
I0725_01_01.png,I0725_02_01.png,2.474106963
I0696_03_02.png,I0696_04_02.png,3.731289569
I0510_03_01.png,I0510_04_01.png,3.318006387
I0759_02_02.png,I0759_05_01.png,4.55049569
I0528_02_01.png,I0528_05_01.png,6.745387506
I0669_01_01.png,I0669_02_01.png,2.821751413
I0154_03_01.png,I0154_04_01.png,5.585981104
I0739_04_02.png,I0739_06_01.png,6.415480397
I0653_01_04.png,I0653_01_06.png,2.969562802
I0287_01_02.png,I0287_01_06.png,6.048759187
I0780_02_02.png,I0780_06_01.png,3.718165431
I0361_03_01.png,I0361_06_01.png,4.063553482
I0357_01_03.png,I0357_01_05.png,4.692093319
I0803_05_02.png,I0803_06_01.png,4.850092422
I0282_04_02.png,I0282_05_02.png,9.444432221
I0369_01_01.png,I0369_01_04.png,6.661944032
I0372_02_02.png,I0372_03_02.png,4.339068055
I0025_02_01.png,I0025_04_02.png,8.400157263
I0369_01_01.png,I0369_01_03.png,4.039321483
I0453_01_02.png,I0453_01_05.png,3.02638252
I0648_01_01.png,I0648_04_02.png,6.293745005
I0037_01_01.png,I0037_01_02.png,6.384979646
I0632_02_02.png,I0632_05_02.png,4.450703825
I0778_04_01.png,I0778_05_02.png,2.879664226
I0479_01_03.png,I0479_01_04.png,3.449864905
I0607_02_01.png,I0607_04_02.png,7.153126218
I0812_05_01.png,I0812_05_02.png,4.726695468
I0594_01_01.png,I0594_01_05.png,5.95330032
I0375_03_01.png,I0375_04_01.png,4.348980324
I0306_01_01.png,I0306_04_01.png,3.159384029
I0273_02_01.png,I0273_05_01.png,8.110519588
I0408_01_03.png,I0408_01_06.png,10.74462722
I0462_03_01.png,I0462_03_02.png,4.511445565
I0091_01_02.png,I0091_01_05.png,5.227195462
I0313_01_01.png,I0313_01_06.png,3.478405758
I0271_01_01.png,I0271_02_02.png,5.71701913
I0558_01_01.png,I0558_01_03.png,3.401297884
I0859_02_01.png,I0859_04_01.png,6.849667615
I0235_03_01.png,I0235_04_02.png,5.755381913
I0362_01_04.png,I0362_01_06.png,8.55272152
I0156_01_03.png,I0156_01_06.png,5.562994357
I0591_03_01.png,I0591_05_02.png,5.315367543
I0660_04_01.png,I0660_05_01.png,4.825623935
I0943_02_01.png,I0943_02_02.png,3.29692898
I0600_01_01.png,I0600_01_03.png,3.581169146
I0319_01_01.png,I0319_03_02.png,3.72090362
I0044_04_01.png,I0044_05_02.png,2.391391054
I0776_02_01.png,I0776_04_01.png,3.704417814
I0558_01_03.png,I0558_01_06.png,4.122315578
I0056_01_01.png,I0056_01_02.png,5.437067279
I0301_03_01.png,I0301_04_01.png,5.11967194
I0042_02_02.png,I0042_03_02.png,3.609484231
I0594_02_02.png,I0594_04_01.png,4.555373776
I0194_01_01.png,I0194_02_02.png,5.005105828
I0129_01_02.png,I0129_01_05.png,5.798969193
I0401_07_01.png,I0401_07_02.png,3.190050275
I0487_03_01.png,I0487_03_02.png,6.90145892
I0711_02_01.png,I0711_03_02.png,4.767887348
I0331_03_01.png,I0331_06_01.png,4.236014149
I0607_02_02.png,I0607_03_01.png,3.344102579
I0548_01_01.png,I0548_02_02.png,3.909012977
I0349_01_02.png,I0349_01_04.png,3.644540461
I0212_03_02.png,I0212_06_01.png,4.534752165
I0044_04_01.png,I0044_05_01.png,4.883849584
I0467_02_01.png,I0467_04_02.png,6.500047664
I0448_01_03.png,I0448_01_04.png,4.556861353
I0802_07_01.png,I0802_07_02.png,3.819312508
I0597_03_01.png,I0597_05_01.png,6.036853155
I0588_02_02.png,I0588_04_01.png,5.809238292
I0597_01_01.png,I0597_01_05.png,5.505529661
I0227_01_02.png,I0227_01_06.png,2.385643403
I0083_04_02.png,I0083_05_01.png,3.288180431
I0473_01_03.png,I0473_01_06.png,5.157912211
I0412_01_03.png,I0412_01_05.png,2.948729338
I0980_02_02.png,I0980_03_01.png,5.340619635
I0072_01_04.png,I0072_01_05.png,3.955101401
I0362_07_01.png,I0362_07_02.png,6.676263092
I0744_02_02.png,I0744_04_02.png,6.083302971
I0963_01_01.png,I0963_07_02.png,3.69064512
I0370_02_01.png,I0370_02_02.png,5.989750926
I0913_03_02.png,I0913_04_02.png,4.570578432
I0348_01_01.png,I0348_01_04.png,2.961281486
I0203_01_03.png,I0203_01_04.png,3.748583993
I0561_07_01.png,I0561_07_02.png,3.874749459
I0090_01_01.png,I0090_01_02.png,4.640763141
I0759_02_01.png,I0759_03_01.png,3.381065565
I0082_01_03.png,I0082_01_04.png,5.147875909
I0697_04_01.png,I0697_06_01.png,2.467950465
I0123_01_02.png,I0123_01_05.png,4.376416745
I0592_01_02.png,I0592_01_03.png,4.170471505
I0180_01_02.png,I0180_01_05.png,3.045225255
I0353_02_02.png,I0353_06_01.png,5.35066319
I0269_01_01.png,I0269_01_04.png,4.461294331
I0791_03_02.png,I0791_06_01.png,2.612894196
I0042_01_01.png,I0042_05_01.png,2.084359357
I0051_01_01.png,I0051_01_03.png,3.933072734
I0348_04_01.png,I0348_05_01.png,4.512477493
I0609_01_03.png,I0609_01_04.png,6.711457961
I0348_01_02.png,I0348_01_03.png,8.133765718
I0113_04_02.png,I0113_05_02.png,4.525618917
I0909_01_01.png,I0909_07_01.png,2.722340619
I0446_02_01.png,I0446_04_02.png,8.130258987
I0787_02_01.png,I0787_04_02.png,4.773502463
I0120_01_01.png,I0120_01_04.png,4.292237379
I0303_01_05.png,I0303_01_06.png,3.694512708
I0681_01_01.png,I0681_07_02.png,3.390750375
I0016_01_02.png,I0016_01_05.png,11.65933349
I0169_01_03.png,I0169_01_05.png,3.045235985
I0857_03_02.png,I0857_05_01.png,5.069289348
I0592_01_04.png,I0592_01_06.png,3.173743654
I0533_01_01.png,I0533_06_01.png,2.036335677
I0477_01_01.png,I0477_01_05.png,3.513670599
I0319_01_03.png,I0319_01_04.png,6.873029318
I0202_01_01.png,I0202_01_02.png,8.193196204
I0522_03_02.png,I0522_05_01.png,6.177708192
I0992_03_02.png,I0992_06_01.png,4.250190516
I0348_01_03.png,I0348_01_05.png,3.511168465
I0948_02_01.png,I0948_05_01.png,4.334276884
I0344_07_01.png,I0344_07_02.png,2.971428346
I0606_01_02.png,I0606_01_04.png,6.488830573
I0670_07_01.png,I0670_07_02.png,6.632897742
I0366_07_01.png,I0366_07_02.png,5.607021866
I0294_05_01.png,I0294_05_02.png,7.276520748
I0405_01_01.png,I0405_04_01.png,2.829217746
I0823_05_02.png,I0823_06_01.png,3.204301966
I0675_03_02.png,I0675_05_02.png,2.333793531
I0968_04_02.png,I0968_05_02.png,6.12377075
I0602_01_03.png,I0602_01_04.png,3.458886145
I0237_01_03.png,I0237_01_04.png,6.343078556
I0117_02_01.png,I0117_03_01.png,6.201728601
I0082_01_04.png,I0082_01_06.png,5.88299647
I0383_02_01.png,I0383_02_02.png,2.590616317
I0987_04_01.png,I0987_05_02.png,4.428633766
I0140_01_01.png,I0140_04_02.png,7.141206604
I0124_03_01.png,I0124_06_01.png,4.228737309
I0446_03_01.png,I0446_05_02.png,6.482086831
I0912_01_01.png,I0912_07_02.png,2.871672784
I0024_01_03.png,I0024_01_05.png,3.733720328
I0390_01_01.png,I0390_01_02.png,2.936004622
I0490_02_02.png,I0490_03_02.png,7.360460244
I0791_01_01.png,I0791_07_02.png,3.608039632
I0040_02_02.png,I0040_04_01.png,6.150156276
I0585_01_01.png,I0585_01_06.png,4.303134345
I0605_01_01.png,I0605_05_02.png,5.630008665
I0995_01_01.png,I0995_07_02.png,4.317858931
I0553_01_04.png,I0553_01_05.png,4.505282241
I0713_01_01.png,I0713_02_02.png,3.389606532
I0308_01_01.png,I0308_01_04.png,4.647985364
I0657_01_01.png,I0657_01_04.png,6.879872681
I0637_01_03.png,I0637_01_04.png,7.914808096
I0307_02_02.png,I0307_04_01.png,7.011818211
I0122_01_01.png,I0122_01_05.png,5.309207046
I0641_01_03.png,I0641_01_04.png,6.816567141
I0033_05_01.png,I0033_06_01.png,5.903572375
I0447_01_01.png,I0447_01_06.png,5.647852646
I0419_05_01.png,I0419_05_02.png,4.246343836
I0558_03_02.png,I0558_05_02.png,3.76021349
I0172_01_02.png,I0172_01_03.png,4.227035085
I0525_01_01.png,I0525_02_01.png,4.316357575
I0287_01_01.png,I0287_01_06.png,9.819665033
I0568_01_03.png,I0568_01_05.png,3.959059008
I0066_02_02.png,I0066_05_02.png,4.518236536
I0898_02_01.png,I0898_04_02.png,5.449248962
I0313_01_02.png,I0313_01_05.png,2.872565986
I0196_01_01.png,I0196_07_02.png,3.261064903
I0513_01_02.png,I0513_01_05.png,2.793862517
I0161_03_01.png,I0161_05_02.png,2.896128668
I0104_04_01.png,I0104_06_01.png,5.829422668
I0755_01_01.png,I0755_07_01.png,3.302447349
I0453_03_02.png,I0453_05_01.png,4.827204529
I0143_01_01.png,I0143_01_06.png,7.712086185
I0323_07_01.png,I0323_07_02.png,3.291277937
I0344_01_03.png,I0344_01_06.png,7.617711848
I0829_03_02.png,I0829_04_02.png,4.39017798
I0900_02_02.png,I0900_04_01.png,5.960204761
I0201_01_01.png,I0201_06_01.png,3.13045274
I0640_01_02.png,I0640_01_06.png,5.868425513
I0192_01_05.png,I0192_01_06.png,2.933007396
I0087_01_01.png,I0087_01_04.png,6.973401245
I0698_02_01.png,I0698_05_02.png,5.592136363
I0002_01_04.png,I0002_01_06.png,3.25751789
I0459_01_01.png,I0459_01_04.png,2.620229696
I0369_01_01.png,I0369_01_06.png,4.118369707
I0656_01_01.png,I0656_05_02.png,5.124359133
I0991_02_02.png,I0991_03_01.png,4.802543376
I0906_04_01.png,I0906_05_01.png,5.696302914
I0402_01_04.png,I0402_01_06.png,4.054934296
I0652_01_04.png,I0652_01_05.png,3.483790198
I0231_01_02.png,I0231_01_03.png,3.918304534
I0642_05_02.png,I0642_06_01.png,5.3242449
I0590_01_01.png,I0590_01_03.png,3.709579994
I0206_01_02.png,I0206_01_06.png,6.615871992
I0845_02_01.png,I0845_05_01.png,7.364939731
I0500_02_01.png,I0500_02_02.png,3.355118915
I0928_03_01.png,I0928_04_01.png,5.327203693
I0490_01_01.png,I0490_07_02.png,2.381652443
I0766_04_01.png,I0766_05_02.png,2.321696693
I0167_05_01.png,I0167_05_02.png,7.084087343
I0332_01_01.png,I0332_03_01.png,3.958813932
I0247_01_01.png,I0247_01_05.png,3.729708061
I0469_01_03.png,I0469_01_04.png,4.160777809
I0145_01_01.png,I0145_01_02.png,7.228271866
I0030_01_03.png,I0030_01_06.png,3.745307033
I0791_02_02.png,I0791_03_01.png,5.91424927
I0874_03_01.png,I0874_05_01.png,4.704854454
I0274_01_02.png,I0274_01_06.png,5.138680757
I0408_01_02.png,I0408_01_05.png,5.819403632
I0161_01_02.png,I0161_01_06.png,3.366613916
I0581_05_02.png,I0581_06_01.png,3.765941182
I0510_01_01.png,I0510_01_02.png,3.208845291
I0284_02_01.png,I0284_05_01.png,4.362890618
I0920_02_02.png,I0920_03_02.png,4.729325177
I0102_01_01.png,I0102_05_01.png,4.320364992
I0286_07_01.png,I0286_07_02.png,2.380662549
I0895_04_01.png,I0895_04_02.png,2.452641393
I0955_01_01.png,I0955_04_01.png,2.870902256
I0867_03_02.png,I0867_04_02.png,8.159259799
I0665_02_02.png,I0665_05_01.png,4.88667203
I0704_02_01.png,I0704_03_01.png,3.471673229
I0647_01_01.png,I0647_05_02.png,3.055009712
I0046_03_02.png,I0046_05_02.png,6.888581751
I0954_07_01.png,I0954_07_02.png,2.313491271
I0512_01_01.png,I0512_01_05.png,3.993798101
I0400_01_01.png,I0400_01_06.png,3.721111194
I0342_03_02.png,I0342_06_01.png,4.426116486
I0661_01_04.png,I0661_01_05.png,4.164299009
I0070_01_02.png,I0070_01_03.png,3.013031529
I0018_01_01.png,I0018_07_01.png,2.922249801
I0340_03_01.png,I0340_04_02.png,7.208166227
I0507_01_01.png,I0507_06_01.png,3.289764033
I0274_04_01.png,I0274_06_01.png,5.113230557
I0813_02_01.png,I0813_02_02.png,6.993943518
I0638_03_01.png,I0638_06_01.png,3.284786925
I0727_03_01.png,I0727_04_02.png,5.6628508
I0760_03_02.png,I0760_05_01.png,6.952015991
I0510_01_04.png,I0510_01_05.png,3.584172646
I0297_01_05.png,I0297_01_06.png,7.894004306
I0117_01_05.png,I0117_01_06.png,2.328343366
I0909_07_01.png,I0909_07_02.png,3.994412192
I0899_04_02.png,I0899_06_01.png,7.22775277
I0683_04_01.png,I0683_04_02.png,6.108879274
I0034_02_02.png,I0034_04_02.png,9.553480196
I0253_01_05.png,I0253_01_06.png,4.80917741
I0246_03_02.png,I0246_04_02.png,9.254822629
I0437_01_01.png,I0437_06_01.png,2.857913578
I0018_01_01.png,I0018_03_02.png,6.238345689
I0828_04_02.png,I0828_05_01.png,8.458982689
I0349_01_05.png,I0349_01_06.png,2.856491258
I0032_01_02.png,I0032_01_03.png,6.201865219
I0076_03_01.png,I0076_04_02.png,7.048033486
I0059_02_02.png,I0059_03_01.png,3.235206148
I0834_02_01.png,I0834_04_01.png,3.344401811
I0883_03_02.png,I0883_05_01.png,5.61791821
I0930_05_01.png,I0930_05_02.png,8.15080897
I0434_03_02.png,I0434_04_01.png,5.728887804
I0704_01_01.png,I0704_07_01.png,2.575153164
I0964_03_02.png,I0964_04_02.png,5.118731156
I0332_01_04.png,I0332_01_05.png,4.817495213
I0308_02_01.png,I0308_02_02.png,4.002803181
I0861_03_02.png,I0861_04_01.png,4.019526604
I0077_01_02.png,I0077_01_05.png,4.057621631
I0699_03_02.png,I0699_05_01.png,6.629356614
I0153_01_02.png,I0153_01_05.png,3.339711214
I0970_02_01.png,I0970_05_02.png,2.630467212
I0305_02_01.png,I0305_03_02.png,7.531656944
I0172_04_01.png,I0172_06_01.png,5.851794707
I0236_01_01.png,I0236_01_02.png,4.396897724
I0600_02_02.png,I0600_03_01.png,6.009993322
I0145_05_02.png,I0145_06_01.png,2.89482905
I0262_07_01.png,I0262_07_02.png,4.638159189
I0725_02_01.png,I0725_06_01.png,2.744838415
I0482_05_02.png,I0482_06_01.png,5.781589667
I0303_01_02.png,I0303_01_04.png,4.372633195
I0515_01_01.png,I0515_05_02.png,5.595467981
I0270_07_01.png,I0270_07_02.png,3.202402796
I0334_01_02.png,I0334_01_06.png,3.396761048
I0653_01_01.png,I0653_01_04.png,3.611270961
I0202_01_01.png,I0202_01_03.png,3.330430084
I0231_02_02.png,I0231_04_01.png,5.149858712
I0679_01_01.png,I0679_02_01.png,3.100844388
I0061_03_01.png,I0061_04_02.png,7.821406159
I0195_02_01.png,I0195_03_02.png,3.791668628
I0073_04_02.png,I0073_06_01.png,5.392285213
I0560_01_01.png,I0560_01_06.png,2.509690071
I0087_07_01.png,I0087_07_02.png,1.659198633
I0870_03_01.png,I0870_04_01.png,5.586702943
I0924_01_01.png,I0924_02_02.png,3.210221132
I0202_05_02.png,I0202_06_01.png,5.235801394
I0398_05_01.png,I0398_06_01.png,5.01631147
I0246_03_01.png,I0246_05_02.png,4.620415319
I0447_01_02.png,I0447_01_04.png,7.930425979
I0810_05_02.png,I0810_06_01.png,7.244526988
I0845_02_01.png,I0845_02_02.png,3.470287999
I0647_03_01.png,I0647_04_02.png,6.978282231
I0474_02_01.png,I0474_05_02.png,6.618931366
I0545_01_01.png,I0545_04_02.png,4.24418706
I0016_02_02.png,I0016_04_01.png,6.44782102
I0236_02_02.png,I0236_04_02.png,7.484163987
I0123_04_01.png,I0123_05_02.png,1.975885679
I0022_04_01.png,I0022_04_02.png,8.252368366
I0447_01_01.png,I0447_01_02.png,5.596376928
I0583_01_01.png,I0583_04_01.png,3.82203488
I0178_01_03.png,I0178_01_06.png,5.131779503
I0165_01_01.png,I0165_07_02.png,1.924626611
I0401_03_01.png,I0401_05_01.png,5.271403517
I0537_01_04.png,I0537_01_05.png,4.604769438
I0296_01_02.png,I0296_01_05.png,3.116566347
I0066_02_01.png,I0066_04_01.png,4.500906717
I0212_02_02.png,I0212_04_01.png,4.997102765
I0370_01_02.png,I0370_01_03.png,3.702782949
I0270_04_02.png,I0270_06_01.png,5.505952117
I0163_07_01.png,I0163_07_02.png,3.152731398
I0956_02_01.png,I0956_05_01.png,7.358613386
I0390_02_01.png,I0390_02_02.png,6.02327458
I0849_02_01.png,I0849_05_01.png,5.437004355
I0308_01_01.png,I0308_07_01.png,4.525723669
I0255_04_01.png,I0255_06_01.png,2.323391753
I0809_05_01.png,I0809_05_02.png,4.666585479
I0500_01_02.png,I0500_01_03.png,4.687756902
I0504_01_02.png,I0504_01_03.png,2.651156453
I0338_04_02.png,I0338_06_01.png,6.732775456
I0447_05_01.png,I0447_05_02.png,5.777648956
I0427_01_01.png,I0427_01_03.png,3.356363977
I0006_03_02.png,I0006_04_02.png,9.080292704
I0426_01_01.png,I0426_04_02.png,6.79500327
I0246_03_01.png,I0246_05_01.png,7.498080797
I0207_03_01.png,I0207_05_02.png,7.367894074
I0297_02_02.png,I0297_04_02.png,6.589593942
I0221_03_01.png,I0221_03_02.png,5.785736618
I0956_02_02.png,I0956_03_01.png,3.509503485
I0827_04_01.png,I0827_05_02.png,3.451608455
I0776_04_01.png,I0776_05_02.png,3.741374593
I0203_01_01.png,I0203_01_04.png,2.752043437
I0073_01_01.png,I0073_01_03.png,2.985975633
I0003_02_01.png,I0003_02_02.png,4.441537349
I0796_03_02.png,I0796_06_01.png,4.177058517
I0901_01_01.png,I0901_03_01.png,2.518952536
I0501_01_02.png,I0501_01_06.png,5.206323212
I0314_01_01.png,I0314_06_01.png,2.671861165
I0104_02_02.png,I0104_03_02.png,1.906482654
I0647_07_01.png,I0647_07_02.png,2.964107647
I0580_01_01.png,I0580_01_06.png,3.664681149
I0172_01_01.png,I0172_01_05.png,2.924352992
I0001_02_02.png,I0001_04_02.png,5.043654135
I0184_01_04.png,I0184_01_05.png,5.828549489
I0088_02_02.png,I0088_06_01.png,4.867041106
I0466_01_04.png,I0466_01_06.png,5.461463376
I0276_01_01.png,I0276_04_02.png,4.549364742
I0162_01_01.png,I0162_01_06.png,2.229215393
I0510_01_05.png,I0510_01_06.png,4.13532732
I0013_02_01.png,I0013_04_01.png,7.531856145
I0739_02_02.png,I0739_05_02.png,4.343756715
I0632_01_01.png,I0632_04_01.png,2.831379015
I0459_01_03.png,I0459_01_05.png,2.960326896
I0617_02_01.png,I0617_03_02.png,4.201884231
I0324_01_01.png,I0324_03_02.png,4.925278081
I0972_01_01.png,I0972_02_02.png,6.25286668
I0040_02_02.png,I0040_06_01.png,3.99151523
I0301_01_01.png,I0301_02_02.png,5.458280577
I0814_07_01.png,I0814_07_02.png,5.211057408
I0479_01_01.png,I0479_01_02.png,4.078586222
I0986_03_01.png,I0986_06_01.png,2.591636901
I0513_01_01.png,I0513_05_02.png,2.764580116
I0319_01_03.png,I0319_01_06.png,4.72391068
I0505_03_01.png,I0505_05_02.png,3.326170428
I0265_02_02.png,I0265_03_01.png,4.712064554
I0245_03_02.png,I0245_05_02.png,8.907084281
I0709_05_01.png,I0709_06_01.png,5.058528748
I0194_01_03.png,I0194_01_05.png,3.434154404
I1000_01_01.png,I1000_04_02.png,4.202555379
I0051_01_02.png,I0051_01_06.png,2.976825293
I0276_01_04.png,I0276_01_05.png,8.686757167
